,obs,name,jd,mnvel,errvel,sval,cts,tel
78109,bj88.123,65430,2455289.861171,88.94645234225953,1.2109286,0.157,47391.0,j
78110,bj116.926,65430,2455636.849083,519.8932078373418,1.4562024,0.158,23659.0,j
78111,bj138.397,65430,2455902.988183,889.2683148097383,1.0977756,0.157,47299.0,j
78112,bj159.773,65430,2456196.142706,1337.2795741394305,1.1577489,0.156,48418.0,j
78113,bj185.830,65430,2456639.951731,1980.5355552677604,1.3581675,0.1568,24219.0,j
78114,,65430,2457295.114932,33.89948731325636,1.3567997,,24073.0,j
78115,bj214.104,65430,2457297.086505,22.702703025459314,1.13699,0.1578,49614.0,j
78116,bj215.136,65430,2457299.140182,9.735853796040534,1.4598156,0.1585,24665.0,j
78117,bj218.207,65430,2457354.007626,-237.42937409812208,1.4013032,0.1586,25315.0,j
78118,bj218.424,65430,2457355.054214,-243.6248405846475,1.2172796,0.1564,26078.0,j
78119,bj222.675,65430,2457414.755447,-453.36289470632425,1.3232504,0.1601,29142.0,j
78120,bj249.116,65430,2457763.912157,-863.5800316633746,1.4302506,0.1582,24489.0,j
78121,bj305.469,65430,2458387.148526,-390.7711622490054,1.3440979,0.1595,23544.0,j
78122,bj348.134,65430,2458777.135643,48.432495092425825,1.0991665,0.1614,49668.0,j
78123,,65583,2450419.049792,-9.922054621722538,2.0834894,,44522.0,k
78124,,65583,2450462.985961,-9.728145930316288,4.362933,,238287.0,k
78125,,65583,2450545.831505,-3.7366527052186314,4.1613936,,107119.0,k
78126,,65583,2450784.100567,-7.4873774976991,2.4168346,,187782.0,k
78127,,65583,2450807.163391,-12.655071589495975,4.1027675,,52212.0,k
78128,,65583,2450837.998738,-8.988987299945194,3.927821,,144869.0,k
78129,,65583,2451171.079236,2.8549534349180874,4.140404,,116115.0,k
78130,,65583,2451227.923171,2.028400090191525,4.1865263,,97669.0,k
78131,,65583,2451229.883542,-2.7005198927186314,4.534496,,47418.0,k
78132,,65583,2451229.890648,-5.87257036879285,5.120995,,8647.0,k
78133,,65583,2451229.897731,-7.351482722308475,4.9843235,,19525.0,k
78134,,65583,2451552.014537,-4.420254084613163,4.645728,,69532.0,k
78135,,65583,2451899.110764,0.9179188279844936,4.2060432,,84568.0,k
78136,,65583,2452243.037859,-0.35257372572644385,2.2338164,,86778.0,k
78137,,65583,2452334.836863,1.0600925950743374,4.6268225,,77352.0,k
78138,,65583,2452574.11066,3.2333408860899624,1.7721978,,88557.0,k
78139,,65583,2452987.964757,-2.520061823870975,2.840386,,58515.0,k
78140,,65583,2453073.920579,-13.519657465960819,4.8287687,,24687.0,k
78141,,65583,2453073.924329,-12.077968928363163,4.8989697,,90137.0,k
78142,bj04.910,65583,2453369.934572,6.895963456169056,1.2166109,0.165,98332.0,j
78143,bj06.305,65583,2453425.8339,1.3007205640844095,1.1775652,0.166,95051.0,j
78144,bj06.306,65583,2453425.836007,-3.567973858120731,1.1756291,0.166,95736.0,j
78145,bj06.307,65583,2453425.838218,-0.5573731544597802,1.2657248,0.16699999999999998,95922.0,j
78146,bj07.741,65583,2453480.803079,-2.33920196802422,1.229527,0.16699999999999998,91496.0,j
78147,bj07.742,65583,2453480.804618,-0.9903658037280252,1.1256723,0.1671,91313.0,j
78148,bj07.743,65583,2453480.806157,-2.9286456600180344,1.2412709,0.166,90979.0,j
78149,bj13.178,65583,2453692.973947,-3.820751746321548,1.1317166,0.16699999999999998,98711.0,j
78150,bj13.179,65583,2453692.975671,-4.810033567402655,1.134234,0.166,99418.0,j
78151,bj13.180,65583,2453692.977407,-5.6225217055303744,1.0590147,0.166,100542.0,j
78152,bj13.232,65583,2453693.073009,-3.3486513687214483,0.9738633,0.166,100594.0,j
78153,bj13.233,65583,2453693.074664,-3.7548647731088067,1.0448011,0.166,99736.0,j
78154,bj13.234,65583,2453693.075694,-2.999646576978421,0.9707417,0.166,101338.0,j
78155,bj13.650,65583,2453694.075532,-5.513901629944087,1.0139394,0.166,101049.0,j
78156,bj13.651,65583,2453694.077442,-1.8631754189250387,0.98105454,0.166,100282.0,j
78157,bj13.652,65583,2453694.07919,-3.4101458716359048,1.0086939,0.166,101359.0,j
78158,bj13.1141,65583,2453694.939433,-1.4804948570034355,1.5451099,0.16699999999999998,30245.0,j
78159,bj13.1142,65583,2453694.940243,-1.1394169218237948,1.5704569,0.16699999999999998,30397.0,j
78160,bj13.1143,65583,2453694.941019,-3.062660902645149,1.4038091,0.16699999999999998,30238.0,j
78161,bj13.1181,65583,2453694.999051,-3.9878637523911777,1.0370432,0.16699999999999998,99920.0,j
78162,bj13.1182,65583,2453695.000475,-5.154038855112049,1.1130242,0.166,99217.0,j
78163,bj13.1183,65583,2453695.001933,-4.914955841227339,1.1491208,0.16699999999999998,99089.0,j
78164,bj13.1204,65583,2453695.044873,-2.3858285169882834,1.0040026,0.166,99028.0,j
78165,bj13.1205,65583,2453695.046366,-2.0007084321364346,1.1264,0.16699999999999998,98727.0,j
78166,bj13.1206,65583,2453695.047882,-1.292843867696206,1.0760094,0.166,100046.0,j
78167,bj13.1663,65583,2453696.011343,-2.8853557537922825,1.0925891,0.166,99108.0,j
78168,bj13.1664,65583,2453696.012685,-7.066373778734544,1.0482962,0.16699999999999998,98388.0,j
78169,bj13.1665,65583,2453696.014028,-6.024084790634902,1.061824,0.166,98648.0,j
78170,bj13.2247,65583,2453697.104352,-13.187648204332334,1.2153069,0.166,98541.0,j
78171,bj13.2248,65583,2453697.105671,-12.608183229312004,1.1458846,0.16699999999999998,99200.0,j
78172,bj13.2249,65583,2453697.106956,-11.419523315478529,1.2453918,0.16699999999999998,99557.0,j
78173,bj14.676,65583,2453725.031956,-2.285791480401464,1.2444772,0.16699999999999998,100624.0,j
78174,bj14.677,65583,2453725.033646,0.3722126170326092,1.1550883,0.16699999999999998,101510.0,j
78175,bj14.678,65583,2453725.035359,-3.194232996974762,1.22963,0.166,100159.0,j
78176,bj16.559,65583,2453776.828924,3.989519776273376,1.3347924,0.166,97895.0,j
78177,bj16.560,65583,2453776.830428,3.0591924287807206,1.2904648,0.166,99657.0,j
78178,bj16.561,65583,2453776.831944,6.071888841899529,1.2807841,0.166,99869.0,j
78179,bj28.185,65583,2454129.976123,0.8643538137860958,1.2431916,0.16699999999999998,65450.0,j
78180,bj28.186,65583,2454129.97765,-1.4818856327306005,1.3644723,0.166,65041.0,j
78181,bj28.187,65583,2454129.979201,-3.9845687398598546,1.3829166,0.166,64439.0,j
78182,bj47.797,65583,2454399.12941,1.949389113797622,1.3187789,0.166,71501.0,j
78183,bj48.902,65583,2454430.075035,-4.264425239526076,1.2758774,0.16699999999999998,70434.0,j
78184,bj52.542,65583,2454545.876794,-2.6585692699135564,1.335151,0.166,72131.0,j
78185,bj66.124,65583,2454864.938616,-4.789734272438949,1.4321132,0.16699999999999998,43019.0,j
78186,bj66.696,65583,2454867.909229,1.630646187752749,1.5876684,0.166,45528.0,j
78187,bj70.115,65583,2454983.733988,5.116353799861816,1.474415,0.16699999999999998,46043.0,j
78188,bj70.365,65583,2454984.732043,-1.9140515611912772,1.3999382,0.16699999999999998,45985.0,j
78189,bj70.662,65583,2454985.731339,0.14871662322426138,1.3978512,0.16699999999999998,45613.0,j
78190,bj70.959,65583,2454986.735832,-1.5389179770318977,1.3710494,0.166,45522.0,j
78191,bj70.1162,65583,2454987.732618,4.72728597804451,1.4565591,0.168,45672.0,j
78192,bj70.1359,65583,2454988.733098,-2.254256556914455,1.4146738,0.168,45481.0,j
78193,bj77.517,65583,2455109.14271,-1.0146308236262485,1.4392383,0.166,45378.0,j
78194,bj80.640,65583,2455172.113685,-5.8633934889453485,1.6211089,0.166,46147.0,j
78195,bj81.178,65583,2455188.038006,13.902834898227766,1.5700883,0.165,46916.0,j
78196,bj82.151,65583,2455196.826619,-3.4429964990681867,1.4430887,0.16699999999999998,45622.0,j
78197,bj88.71,65583,2455289.725066,3.2599114094285966,1.601222,0.166,48268.0,j
78198,bj89.85,65583,2455311.743214,1.9360263212956568,1.4587946,0.165,47031.0,j
78199,bj89.319,65583,2455312.819846,-1.8819454818442622,1.4334232,0.16699999999999998,46068.0,j
78200,bj844.125,65583,2455339.802256,1.277253270955459,1.3424735,0.166,77946.0,j
78201,bj91.462,65583,2455344.740417,-8.373249418061663,1.878642,0.16699999999999998,24173.0,j
78202,bj133.435,65583,2455843.075284,-3.513509120987237,1.4633274,0.16399999999999998,44932.0,j
78203,bj138.857,65583,2455904.922525,-12.443652193629191,1.5397104,0.166,48520.0,j
78204,bj159.563,65583,2456195.150161,-5.503090214410662,1.3251734,0.16699999999999998,45886.0,j
78205,bj165.422,65583,2456319.842094,-1.225649140066622,1.4200064,0.166,47774.0,j
78206,bj167.270,65583,2456344.869836,1.5382227807660058,1.5229887,0.165,49027.0,j
78207,bj183.229,65583,2456588.138482,-6.754787397960797,1.3436552,0.16399999999999998,47353.0,j
78208,bj184.492,65583,2456615.167683,-1.2693423431474002,1.1804433,0.16399999999999998,46822.0,j
78209,bj196.281,65583,2457058.737841,-0.9320746469083794,1.5084977,0.1691,48363.0,j
78210,bj222.676,65583,2457414.758209,2.3334628079108484,1.3747017,0.1668,56870.0,j
78211,bj246.902,65583,2457716.015524,-3.6878718152540273,1.45802,0.1668,48744.0,j
78212,bj246.1138,65583,2457717.157907,-1.0818119490636207,1.385302,0.16699999999999998,48022.0,j
78213,bj249.117,65583,2457763.913837,-6.047594708004077,1.3973233,0.1667,48896.0,j
78214,bj252.406,65583,2457804.935227,-0.41220277290189955,1.6912073,0.16699999999999998,47957.0,j
78215,bj273.146,65583,2458024.149968,-3.2536019564181515,1.3957545,0.1666,47228.0,j
78216,bj275.117,65583,2458066.078295,-1.9690857862912594,1.3944771,0.1667,46458.0,j
78217,bj287.85,65583,2458199.809933,-2.3056615251034174,1.7192487,0.16699999999999998,47884.0,j
78218,bj305.467,65583,2458387.146162,-4.292579984350027,1.4031796,0.166,48189.0,j
78219,bj314.123,65583,2458476.843392,3.329364844967863,1.5288357,0.1676,48562.0,j
78220,bj318.110,65583,2458528.938516,4.423059354214395,1.4571588,0.1692,48747.0,j
78221,bj333.264,65583,2458645.725316,-0.7650868989773469,1.491756,0.1603,44129.0,j
78222,bj351.174,65583,2458795.132279,-4.787484742856293,1.3464006,0.1675,48883.0,j
78223,,65583,2456647.948327,-13.137791774700773,3.3600748,,11010.0,apf
78224,,65583,2456667.884077,-4.074277976742298,3.2650738,,13174.0,apf
78225,,65583,2456671.894734,-4.1573739503380995,3.1383014,,10277.0,apf
78226,,65583,2456679.872793,-0.04586123027786293,2.980535,,11056.0,apf
78227,,65583,2456682.832618,-4.210955392081644,3.2818058,,10480.0,apf
78228,,65583,2456682.837687,-5.053146183885161,2.8390064,,19048.0,apf
78229,,65583,2456705.764196,-0.36314359402016194,2.9746172,,11284.0,apf
78230,,65583,2456712.804202,-5.502166156694457,2.6370795,,19524.0,apf
78231,,65583,2456740.781086,1.9464046290404955,2.7648144,,10798.0,apf
78232,,65583,2456909.04464,24.389955442130002,2.5387025,,33612.0,apf
78233,,65583,2456941.96054,-4.872949560478702,2.215145,,32775.0,apf
78234,,65583,2456985.912444,2.53979033184595,2.8942065,,11111.0,apf
78235,,65583,2456985.921612,-1.2758696297983079,2.7165,,11173.0,apf
78236,,65583,2456985.930084,-1.0356928316144831,2.6574779,,11332.0,apf
78237,,65583,2456986.04264,1.4193077060445773,2.8346355,,10922.0,apf
78238,,65583,2457015.903662,-0.7341691516467392,2.3788483,,26807.0,apf
78239,,65583,2457026.884308,0.2786550764128357,2.1335175,,32662.0,apf
78240,,65583,2457028.866466,-7.651062206818395,2.3982544,,29316.0,apf
78241,,65583,2457038.882795,-2.714242688136781,3.473114,,7642.0,apf
78242,,65583,2457044.846325,-0.37069365518789255,2.196708,,33536.0,apf
78243,,65583,2457046.818978,-1.384983847275791,3.1404428,,11088.0,apf
78244,,65583,2457046.831466,1.1585671689175925,3.0108256,,9954.0,apf
78245,,65583,2457047.842841,-3.0186760043095227,2.2417817,,30771.0,apf
78246,,65583,2457050.878045,-2.9309903927877485,2.4107904,,29977.0,apf
78247,,65583,2457052.775077,-5.340541958833583,2.3023753,,31880.0,apf
78248,,65583,2457124.701934,-1.7681270549666064,2.3232262,,16345.0,apf
78249,,65583,2457125.658287,-0.9676584960935161,3.1465855,,6392.0,apf
78250,,65583,2457125.660903,-1.1244795024880894,3.0779333,,6547.0,apf
78251,,65583,2457125.683169,2.7622419885793983,2.4521656,,13484.0,apf
78252,,65583,2457127.680821,1.471627340159546,3.6470993,,5221.0,apf
78253,,65583,2457127.683795,-1.3158736086567417,3.3404245,,5503.0,apf
78254,,65583,2457127.702775,6.1394885530524625,3.6273093,,5394.0,apf
78255,,65583,2457127.705715,-1.3278042980107378,3.447208,,5454.0,apf
78256,,65583,2457132.656931,0.9772865856379844,3.2001183,,7423.0,apf
78257,,65583,2457133.742809,-8.271060540741031,3.2928228,,6633.0,apf
78258,,65583,2457140.778388,5.928996603847679,2.4724,,14523.0,apf
78259,,65583,2457142.735921,0.257383062548177,2.5536082,,13312.0,apf
78260,,65583,2457148.689447,-1.0667309729539607,3.128538,,9342.0,apf
78261,,65583,2457148.693358,-2.0009208009351647,2.7618337,,9680.0,apf
78262,,65583,2457266.008178,3.6183104285983063,2.7723553,,12072.0,apf
78263,,65583,2457275.021823,-1.3356620520960405,2.7472463,,14483.0,apf
78264,,65583,2457286.989918,-1.6444352373553102,3.026457,,15021.0,apf
78265,,65583,2457305.878592,-4.514369163334209,2.8609326,,16348.0,apf
78266,,65583,2457308.881837,-8.469418071298662,2.741995,,18157.0,apf
78267,,65583,2457318.849914,-9.104696585973471,3.0464206,,9608.0,apf
78268,,65583,2457322.05965,-6.904798594207477,2.524975,,19127.0,apf
78269,,65583,2457333.041184,-5.767795955444285,2.2906592,,16128.0,apf
78270,,65583,2457335.000326,-2.3436986666978896,2.5580366,,16227.0,apf
78271,,65583,2457337.829696,-12.428740943070352,3.444813,,7185.0,apf
78272,,65583,2457337.833515,4.6062405992393565,3.268886,,6760.0,apf
78273,,65583,2457337.923477,-0.4925617417664512,3.3125694,,7335.0,apf
78274,,65583,2457337.926244,2.2654889022795714,3.2064188,,7128.0,apf
78275,,65583,2457340.983684,-1.419492382059957,2.1069295,,29642.0,apf
78276,,65583,2457345.016457,-1.781621051237039,3.4670837,,6995.0,apf
78277,,65583,2457347.923937,-2.0694113825382487,2.388566,,16386.0,apf
78278,,65583,2457347.937353,-0.18704826014970877,2.6110282,,16998.0,apf
78279,,65583,2457347.950896,-3.3347592136284447,2.5924911,,15804.0,apf
78280,,65583,2457347.963848,-4.153760507601135,2.4865632,,17613.0,apf
78281,,65583,2457347.975689,-8.224492725072821,2.5962691,,15991.0,apf
78282,,65583,2457347.989498,-2.8303046650555643,2.4909961,,16734.0,apf
78283,,65583,2457348.916948,-4.1940669094555005,2.44765,,18565.0,apf
78284,,65583,2457354.749866,-6.254240726784332,4.8791003,,3541.0,apf
78285,,65583,2457354.755503,6.489719499040461,4.115115,,4062.0,apf
78286,,65583,2457354.894403,-8.0984832841242,3.1381214,,6920.0,apf
78287,,65583,2457354.897123,-4.95701670405856,3.2646189,,6942.0,apf
78288,,65583,2457356.955426,-1.2920537449542167,2.4484427,,13471.0,apf
78289,,65583,2457358.954159,-8.56883168552099,2.8108697,,18198.0,apf
78290,,65583,2457362.919608,6.497032953605071,3.931834,,5832.0,apf
78291,,65583,2457362.922455,-6.087799224117049,3.6011288,,5942.0,apf
78292,,65583,2457371.83007,-9.40468354479799,4.0310836,,3600.0,apf
78293,,65583,2457371.833218,2.50337158661398,4.2836413,,4478.0,apf
78294,,65583,2457371.897018,2.4554484555171996,4.1677523,,4099.0,apf
78295,,65583,2457371.900108,-2.9054459493483478,3.7528753,,4424.0,apf
78296,,65583,2457371.925769,0.08563177264723265,3.963483,,4410.0,apf
78297,,65583,2457371.928941,-10.144989347024818,4.5456986,,4107.0,apf
78298,,65583,2457413.981497,-3.0431799364604046,3.8752167,,5207.0,apf
78299,,65583,2457415.745425,0.6919710076279131,2.560428,,17994.0,apf
78300,,65583,2457424.789203,-6.392992850116457,2.5154028,,13266.0,apf
78301,,65583,2457426.765707,-9.861883485527926,2.699464,,16506.0,apf
78302,,65583,2457427.764975,1.2407843391166793,3.207713,,9693.0,apf
78303,,65583,2457429.775785,1.9732961978269898,2.8210795,,15392.0,apf
78304,,65583,2457432.722426,2.3432128113966186,3.3337004,,8045.0,apf
78305,,65583,2457432.727136,4.02843668718787,3.1916394,,7506.0,apf
78306,,65583,2457439.740744,-3.092407664840252,2.7542098,,12342.0,apf
78307,,65583,2457443.65697,-1.5159338279957737,2.5981855,,17225.0,apf
78308,,65583,2457446.667194,0.09884916212666894,3.6962008,,7138.0,apf
78309,,65583,2457446.66996,0.45618918596090907,3.730735,,6912.0,apf
78310,,65583,2457463.64327,-0.6229592098714214,3.5676608,,6035.0,apf
78311,,65583,2457463.646001,1.1309648927129938,3.583523,,6407.0,apf
78312,,65583,2457465.743947,-1.6834970635979971,2.6758797,,15954.0,apf
78313,,65583,2457466.72149,-3.6113628264314315,2.3242273,,27941.0,apf
78314,,65583,2457471.64463,7.571224357881472,3.7077012,,5478.0,apf
78315,,65583,2457471.647512,6.258204904962033,3.7263598,,6175.0,apf
78316,,65583,2457473.658232,1.9106425141352172,4.00562,,5525.0,apf
78317,,65583,2457473.661113,-6.398236592647407,3.637748,,5425.0,apf
78318,,65583,2457478.666585,-1.5941130907840666,3.5275955,,5822.0,apf
78319,,65583,2457478.669444,-0.9621519632610251,3.7171192,,5817.0,apf
78320,,65583,2457480.69578,-3.7308777295499684,2.4027781,,14739.0,apf
78321,,65583,2457482.675313,-4.387506587358977,2.1849444,,19468.0,apf
78322,,65583,2457483.653471,-8.817728103663175,3.136785,,5831.0,apf
78323,,65583,2457483.656399,1.5036425209207331,3.4313614,,5925.0,apf
78324,,65583,2457632.021793,1.0824776760969428,2.9658682,,13064.0,apf
78325,,65583,2457634.029648,6.118983733284381,2.5725212,,20247.0,apf
78326,,65583,2457636.027067,6.244879948747297,3.6469877,,6030.0,apf
78327,,65583,2457638.033485,2.786559682370239,2.5309222,,15215.0,apf
78328,,65583,2457643.979831,-1.3042455052922435,2.8369977,,15463.0,apf
78329,,65583,2457648.968769,-2.1252347447829436,3.0432484,,10827.0,apf
78330,,65583,2457649.974143,-0.14523434744330643,2.7502337,,16775.0,apf
78331,,65583,2457668.92251,-12.564652946067014,2.8249233,,14878.0,apf
78332,,65583,2457669.893889,-8.864324454180206,3.0889673,,13370.0,apf
78333,,65583,2457670.868162,-9.828754204433238,2.840903,,15943.0,apf
78334,,65583,2457679.87952,-3.366372895754097,3.1972299,,7991.0,apf
78335,,65583,2457695.018141,-3.1112119206177056,2.2102282,,19045.0,apf
78336,,65583,2457702.008729,-2.52206062177126,2.494742,,18119.0,apf
78337,,65583,2457702.991909,-6.025151615618796,2.5908523,,17817.0,apf
78338,,65583,2457704.017778,-0.21438955461678688,2.4635694,,18952.0,apf
78339,,65583,2457705.979182,-5.727018961961676,2.3370044,,16939.0,apf
78340,,65583,2457707.895799,-1.1419404435407898,2.3227599,,15890.0,apf
78341,,65583,2457712.007751,-2.2663518068367523,2.7104373,,13808.0,apf
78342,,65583,2457727.973611,-1.5301939038307921,3.115398,,8547.0,apf
78343,,65583,2457729.031112,-1.579680958170968,3.939311,,5642.0,apf
78344,,65583,2457742.068529,-1.8976741838921214,2.8539543,,16064.0,apf
78345,,65583,2457743.940386,-0.717402930303777,3.1472442,,8896.0,apf
78346,,65583,2457751.986501,-1.1000383045820854,2.686979,,16714.0,apf
78347,,65583,2457780.804503,1.146054093746045,2.7157621,,13424.0,apf
78348,,65583,2457796.747493,4.011373406147275,3.0864685,,10415.0,apf
78349,,65583,2457823.693395,-4.618405407423392,2.9408958,,13659.0,apf
78350,,65583,2457838.702372,-3.1747960359504788,3.015493,,10328.0,apf
78351,,65583,2457873.699547,-2.411951588551285,2.590236,,14301.0,apf
78352,,65583,2457998.025732,1.5831191173537604,2.749661,,20075.0,apf
78353,,65583,2458027.929647,-10.844222818802706,3.348658,,8217.0,apf
78354,,65583,2458031.932364,-5.795241927715722,2.586326,,11795.0,apf
78355,,65583,2458032.92232,-5.362908503366498,2.9726105,,9649.0,apf
78356,,65583,2458041.932341,-6.334298188820242,2.664238,,13055.0,apf
78357,,65583,2458045.880461,-1.3961755080529201,3.0323036,,12624.0,apf
78358,,65583,2458092.959264,-2.5870250761784916,3.0193834,,8673.0,apf
78359,,65583,2458113.896676,-8.17489207129492,2.9234385,,13222.0,apf
78360,,65583,2458115.79547,-1.14790409727253,2.982398,,10999.0,apf
78361,,65583,2458129.849782,-10.59886812355142,3.1965098,,10481.0,apf
78362,,65583,2458131.777367,-2.6986280736772503,2.8308694,,13175.0,apf
78363,,65583,2458131.834716,-2.953220352878702,2.7812939,,12242.0,apf
78364,,65583,2458131.842251,-3.2349528457632024,2.6576047,,12832.0,apf
78365,,65583,2458166.714721,-0.5679564199898834,2.8675609,,11987.0,apf
